"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","NO","Norway",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","NO","Norway",4,"65+",0.233100233
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","PT","Portugal",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","PT","Portugal",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","PT","Portugal",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","PT","Portugal",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","SE","Sweden",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","SE","Sweden",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","SE","Sweden",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","SE","Sweden",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","AT","Austria",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","AT","Austria",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","AT","Austria",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","AT","Austria",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BE","Belgium",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BE","Belgium",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BE","Belgium",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BE","Belgium",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DE","Germany",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DE","Germany",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DE","Germany",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DK","Denmark",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DK","Denmark",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DK","Denmark",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","DK","Denmark",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EE","Estonia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EE","Estonia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EE","Estonia",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EE","Estonia",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EL","Greece",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EL","Greece",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EL","Greece",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","EL","Greece",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","ES","Spain",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","ES","Spain",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","ES","Spain",3,"19-64",0.338983051
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","ES","Spain",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FI","Finland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FI","Finland",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FI","Finland",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FI","Finland",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FR","France",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FR","France",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FR","France",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","FR","France",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HR","Croatia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HR","Croatia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HR","Croatia",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HR","Croatia",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HU","Hungary",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HU","Hungary",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HU","Hungary",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","HU","Hungary",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IE","Ireland",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IE","Ireland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IE","Ireland",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IE","Ireland",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IS","Iceland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IS","Iceland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IS","Iceland",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IS","Iceland",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IT","Italy",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IT","Italy",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IT","Italy",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","IT","Italy",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","MT","Malta",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","MT","Malta",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","MT","Malta",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","MT","Malta",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",4,"65+",0.173611111
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NO","Norway",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NO","Norway",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NO","Norway",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","NO","Norway",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PL","Poland",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PL","Poland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PL","Poland",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PL","Poland",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PT","Portugal",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PT","Portugal",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PT","Portugal",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","PT","Portugal",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SE","Sweden",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SE","Sweden",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SE","Sweden",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SE","Sweden",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","AT","Austria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","AT","Austria",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","AT","Austria",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","AT","Austria",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BE","Belgium",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BE","Belgium",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BE","Belgium",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BE","Belgium",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DE","Germany",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DE","Germany",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DE","Germany",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DK","Denmark",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DK","Denmark",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DK","Denmark",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","DK","Denmark",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EE","Estonia",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EE","Estonia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EE","Estonia",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EE","Estonia",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EL","Greece",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EL","Greece",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EL","Greece",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","EL","Greece",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","ES","Spain",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","ES","Spain",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","ES","Spain",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","ES","Spain",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FI","Finland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FI","Finland",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FI","Finland",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FI","Finland",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FR","France",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FR","France",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FR","France",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","FR","France",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","HR","Croatia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","HR","Croatia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","HR","Croatia",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","HR","Croatia",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Carbapenems","R - resistant isolates proportion, by age","%","2002","HU","Hungary",1,"0-4",0.000000000
