"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","FI","Finland",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IE","Ireland",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IE","Ireland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IE","Ireland",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IE","Ireland",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IS","Iceland",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IS","Iceland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IS","Iceland",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IS","Iceland",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IT","Italy",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IT","Italy",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IT","Italy",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","IT","Italy",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","LU","Luxembourg",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","LU","Luxembourg",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","LU","Luxembourg",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","LU","Luxembourg",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NL","Netherlands",1,"0-4",3.703703704
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NL","Netherlands",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NL","Netherlands",3,"19-64",1.428571429
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NL","Netherlands",4,"65+",2.199074074
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NO","Norway",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NO","Norway",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NO","Norway",3,"19-64",0.552486188
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","NO","Norway",4,"65+",1.192842942
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","PT","Portugal",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","PT","Portugal",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","PT","Portugal",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","PT","Portugal",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","SE","Sweden",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","SE","Sweden",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","SE","Sweden",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","SE","Sweden",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","AT","Austria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","AT","Austria",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","AT","Austria",3,"19-64",2.531645570
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","AT","Austria",4,"65+",1.183431953
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BE","Belgium",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BE","Belgium",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BE","Belgium",3,"19-64",8.571428571
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BE","Belgium",4,"65+",2.941176471
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",1,"0-4",33.333333333
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",3,"19-64",11.764705882
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",4,"65+",18.518518519
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",1,"0-4",4.285714286
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",3,"19-64",6.714628297
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",4,"65+",4.903417533
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DE","Germany",2,"5-18",11.111111111
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DE","Germany",3,"19-64",4.705882353
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DE","Germany",4,"65+",5.154639175
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DK","Denmark",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DK","Denmark",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DK","Denmark",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","DK","Denmark",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EE","Estonia",1,"0-4",33.333333333
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EE","Estonia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EE","Estonia",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EE","Estonia",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EL","Greece",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EL","Greece",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EL","Greece",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","EL","Greece",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","ES","Spain",1,"0-4",5.357142857
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","ES","Spain",2,"5-18",5.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","ES","Spain",3,"19-64",5.761316872
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","ES","Spain",4,"65+",7.095553453
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FI","Finland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FI","Finland",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FI","Finland",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FI","Finland",4,"65+",0.143061516
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FR","France",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FR","France",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FR","France",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","FR","France",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HR","Croatia",1,"0-4",14.285714286
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HR","Croatia",2,"5-18",25.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HR","Croatia",3,"19-64",8.064516129
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HR","Croatia",4,"65+",2.941176471
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HU","Hungary",1,"0-4",20.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HU","Hungary",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HU","Hungary",3,"19-64",2.040816327
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","HU","Hungary",4,"65+",3.816793893
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IE","Ireland",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IE","Ireland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IE","Ireland",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IE","Ireland",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IS","Iceland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IS","Iceland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IS","Iceland",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IS","Iceland",4,"65+",5.172413793
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IT","Italy",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IT","Italy",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IT","Italy",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","IT","Italy",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",3,"19-64",4.878048780
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",4,"65+",6.034482759
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","MT","Malta",1,"0-4",14.285714286
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","MT","Malta",2,"5-18",33.333333333
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","MT","Malta",3,"19-64",13.333333333
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","MT","Malta",4,"65+",7.692307692
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",1,"0-4",1.219512195
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",2,"5-18",4.166666667
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",3,"19-64",2.930402930
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",4,"65+",1.941747573
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NO","Norway",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NO","Norway",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NO","Norway",3,"19-64",1.604278075
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","NO","Norway",4,"65+",0.509337861
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PL","Poland",1,"0-4",14.285714286
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PL","Poland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PL","Poland",3,"19-64",5.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PL","Poland",4,"65+",2.173913043
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PT","Portugal",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PT","Portugal",2,"5-18",12.500000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PT","Portugal",3,"19-64",6.748466258
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","PT","Portugal",4,"65+",4.672897196
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SE","Sweden",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SE","Sweden",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SE","Sweden",3,"19-64",0.986842105
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SE","Sweden",4,"65+",0.885935770
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",3,"19-64",0.694444444
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",4,"65+",3.056768559
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",3,"19-64",6.250000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",1,"0-4",5.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",2,"5-18",12.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",3,"19-64",4.062500000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",4,"65+",1.894736842
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","AT","Austria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","AT","Austria",2,"5-18",14.285714286
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","AT","Austria",3,"19-64",4.848484848
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","AT","Austria",4,"65+",2.749140893
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BE","Belgium",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BE","Belgium",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BE","Belgium",3,"19-64",8.812260536
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BE","Belgium",4,"65+",4.553734062
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",1,"0-4",23.076923077
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",2,"5-18",16.666666667
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",3,"19-64",12.698412698
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",4,"65+",17.021276596
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",1,"0-4",1.538461538
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",3,"19-64",7.089552239
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",4,"65+",5.693581781
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DE","Germany",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DE","Germany",3,"19-64",4.530744337
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DE","Germany",4,"65+",5.486968450
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DK","Denmark",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DK","Denmark",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DK","Denmark",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","DK","Denmark",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EE","Estonia",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EE","Estonia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EE","Estonia",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EE","Estonia",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EL","Greece",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EL","Greece",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EL","Greece",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Aminoglycosides","R - resistant isolates proportion, by age","%","2002","EL","Greece",4,"65+",-
