"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","NL","Netherlands",3,"19-64",4.297994269
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","NL","Netherlands",4,"65+",2.969121140
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","NO","Norway",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","NO","Norway",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","NO","Norway",3,"19-64",1.904761905
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","NO","Norway",4,"65+",1.654411765
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","PT","Portugal",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","PT","Portugal",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","PT","Portugal",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","PT","Portugal",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","SE","Sweden",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","SE","Sweden",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","SE","Sweden",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","SE","Sweden",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2000","UK","United Kingdom",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","AT","Austria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","AT","Austria",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","AT","Austria",3,"19-64",7.462686567
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","AT","Austria",4,"65+",7.438016529
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BE","Belgium",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BE","Belgium",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BE","Belgium",3,"19-64",6.666666667
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BE","Belgium",4,"65+",10.294117647
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",3,"19-64",8.510638298
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","BG","Bulgaria",4,"65+",11.111111111
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",1,"0-4",2.857142857
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",2,"5-18",6.250000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",3,"19-64",7.932692308
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","CZ","Czechia",4,"65+",8.779761905
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DE","Germany",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DE","Germany",3,"19-64",11.711711712
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DE","Germany",4,"65+",11.371629543
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DK","Denmark",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DK","Denmark",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DK","Denmark",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","DK","Denmark",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EE","Estonia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EE","Estonia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EE","Estonia",3,"19-64",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EE","Estonia",4,"65+",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EL","Greece",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EL","Greece",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EL","Greece",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","EL","Greece",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","ES","Spain",1,"0-4",8.928571429
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","ES","Spain",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","ES","Spain",3,"19-64",14.669421488
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","ES","Spain",4,"65+",19.128787879
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FI","Finland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FI","Finland",2,"5-18",8.333333333
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FI","Finland",3,"19-64",3.037974684
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FI","Finland",4,"65+",6.762028609
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FR","France",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FR","France",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FR","France",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","FR","France",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HR","Croatia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HR","Croatia",2,"5-18",25.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HR","Croatia",3,"19-64",6.557377049
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HR","Croatia",4,"65+",3.061224490
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HU","Hungary",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HU","Hungary",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HU","Hungary",3,"19-64",5.882352941
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","HU","Hungary",4,"65+",5.072463768
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IE","Ireland",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IE","Ireland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IE","Ireland",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IE","Ireland",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IS","Iceland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IS","Iceland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IS","Iceland",3,"19-64",4.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IS","Iceland",4,"65+",3.636363636
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IT","Italy",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IT","Italy",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IT","Italy",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","IT","Italy",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",3,"19-64",2.439024390
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","LU","Luxembourg",4,"65+",6.250000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","MT","Malta",1,"0-4",28.571428571
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","MT","Malta",2,"5-18",33.333333333
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","MT","Malta",3,"19-64",13.333333333
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","MT","Malta",4,"65+",12.820512821
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",3,"19-64",6.640625000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NL","Netherlands",4,"65+",5.342080600
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NO","Norway",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NO","Norway",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NO","Norway",3,"19-64",2.551020408
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","NO","Norway",4,"65+",0.963081862
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PL","Poland",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PL","Poland",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PL","Poland",3,"19-64",13.513513514
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PL","Poland",4,"65+",6.818181818
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PT","Portugal",1,"0-4",33.333333333
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PT","Portugal",2,"5-18",14.285714286
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PT","Portugal",3,"19-64",18.018018018
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","PT","Portugal",4,"65+",19.078947368
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SE","Sweden",1,"0-4",2.500000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SE","Sweden",2,"5-18",9.090909091
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SE","Sweden",3,"19-64",5.609284333
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SE","Sweden",4,"65+",3.167155425
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",2,"5-18",16.666666667
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",3,"19-64",6.944444444
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SI","Slovenia",4,"65+",8.733624454
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",3,"19-64",18.750000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","SK","Slovakia",4,"65+",17.391304348
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",1,"0-4",2.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",2,"5-18",11.764705882
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",3,"19-64",9.219858156
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2001","UK","United Kingdom",4,"65+",5.365296804
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","AT","Austria",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","AT","Austria",2,"5-18",14.285714286
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","AT","Austria",3,"19-64",14.110429448
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","AT","Austria",4,"65+",8.275862069
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BE","Belgium",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BE","Belgium",2,"5-18",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BE","Belgium",3,"19-64",13.898305085
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BE","Belgium",4,"65+",13.731825525
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",1,"0-4",21.428571429
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",2,"5-18",16.666666667
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",3,"19-64",9.375000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","BG","Bulgaria",4,"65+",14.583333333
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",1,"0-4",1.538461538
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",2,"5-18",5.555555556
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",3,"19-64",12.523364486
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","CZ","Czechia",4,"65+",9.937888199
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DE","Germany",1,"0-4",0.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DE","Germany",2,"5-18",20.000000000
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DE","Germany",3,"19-64",16.129032258
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DE","Germany",4,"65+",14.246575342
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DK","Denmark",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DK","Denmark",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DK","Denmark",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","DK","Denmark",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","EE","Estonia",1,"0-4",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","EE","Estonia",2,"5-18",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","EE","Estonia",3,"19-64",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","EE","Estonia",4,"65+",-
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates proportion, by age","%","2002","EL","Greece",1,"0-4",-
